380,0.3891000000
385,0.3891000000
390,0.3893000000
395,0.3900000000
400,0.3911000000
405,0.3921000000
410,0.3929000000
415,0.3930000000
420,0.3924000000
425,0.3914000000
430,0.3900000000
435,0.3887000000
440,0.3874000000
445,0.3863000000
450,0.3855000000
455,0.3855000000
460,0.3860000000
465,0.3860000000
470,0.3883000000
475,0.3942000000
480,0.4041000000
485,0.4200000000
490,0.4432000000
495,0.4739000000
500,0.5110000000
505,0.5526000000
510,0.5963000000
515,0.6397000000
520,0.6830000000
525,0.7236000000
530,0.7592000000
535,0.7891000000
540,0.8135000000
545,0.8330000000
550,0.8483000000
555,0.8605000000
560,0.8705000000
565,0.8789000000
570,0.8853000000
575,0.8912000000
580,0.8965000000
585,0.9014000000
590,0.9056000000
595,0.9093000000
600,0.9125000000
605,0.9152000000
610,0.9177000000
615,0.9200000000
620,0.9223000000
625,0.9250000000
630,0.9277000000
635,0.9306000000
640,0.9335000000
645,0.9364000000
650,0.9394000000
655,0.9424000000
660,0.9456000000
665,0.9486000000
670,0.9513000000
675,0.9538000000
680,0.9561000000
685,0.9581000000
690,0.9598000000
695,0.9613000000
700,0.9626000000
705,0.9638000000
710,0.9647000000
715,0.9656000000
720,0.9664000000
725,0.9671000000
730,0.9678000000
735,0.9684000000
740,0.9690000000
745,0.9695000000
750,0.9700000000
755,0.9705000000
760,0.9709000000
765,0.9714000000
770,0.9718000000
775,0.9722000000
