360, 0.0556000000
370, 0.0679000000
380, 0.0945000000
390, 0.1524000000
400, 0.2489000000
410, 0.3269000000
420, 0.3560000000
430, 0.3751000000
440, 0.3983000000
450, 0.4188000000
460, 0.4308000000
470, 0.4387000000
480, 0.4465000000
490, 0.4583000000
500, 0.4767000000
510, 0.5004000000
520, 0.5288000000
530, 0.5584000000
540, 0.5869000000
550, 0.6108000000
560, 0.6295000000
570, 0.6436000000
580, 0.6533000000
590, 0.6610000000
600, 0.6667000000
610, 0.6718000000
620, 0.6755000000
630, 0.6786000000
640, 0.6821000000
650, 0.6849000000
660, 0.6878000000
670, 0.6903000000
680, 0.6929000000
690, 0.6961000000
700, 0.6992000000
710, 0.7016000000
720, 0.7037000000
730, 0.7072000000
740, 0.7078000000
