360,0.1902000000
370,0.2079000000
380,0.2192000000
390,0.2257000000
400,0.2321000000
410,0.2348000000
420,0.2360000000
430,0.2373000000
440,0.2381000000
450,0.2399000000
460,0.2415000000
470,0.2423000000
480,0.2424000000
490,0.2435000000
500,0.2449000000
510,0.2462000000
520,0.2482000000
530,0.2510000000
540,0.2542000000
550,0.2567000000
560,0.2573000000
570,0.2553000000
580,0.2529000000
590,0.2526000000
600,0.2549000000
610,0.2590000000
620,0.2625000000
630,0.2657000000
640,0.2692000000
650,0.2739000000
660,0.2809000000
670,0.2900000000
680,0.3029000000
690,0.3154000000
700,0.3274000000
710,0.3408000000
720,0.3530000000
730,0.3657000000
740,0.3769000000
