191.46,2.12305
193.05,2.12562
194.65,2.13053
196.25,2.13713
197.84,2.14486
199.44,2.15328
201.04,2.16200
202.63,2.17071
204.23,2.17917
205.83,2.18720
207.42,2.19464
209.02,2.20140
210.62,2.20741
212.22,2.21266
213.81,2.21713
215.41,2.22087
217.01,2.22391
218.60,2.22634
220.20,2.22825
221.80,2.22975
223.40,2.23097
224.99,2.23205
226.59,2.23316
228.19,2.23445
229.79,2.23609
231.39,2.23828
232.98,2.24117
234.58,2.24493
236.18,2.24970
237.78,2.25561
239.38,2.26275
240.97,2.27115
242.57,2.28080
244.17,2.29164
245.77,2.30355
247.37,2.31633
248.97,2.32976
250.57,2.34354
252.16,2.35738
253.76,2.37095
255.36,2.38395
256.96,2.39609
258.56,2.40712
260.16,2.41684
261.76,2.42511
263.36,2.43185
264.96,2.43701
266.56,2.44063
268.15,2.44275
269.75,2.44345
271.35,2.44284
272.95,2.44105
274.55,2.43819
276.15,2.43441
277.75,2.42981
279.35,2.42452
280.95,2.41865
282.55,2.41230
284.15,2.40556
285.75,2.39851
287.35,2.39122
288.95,2.38375
290.55,2.37617
292.15,2.36850
293.75,2.36080
295.35,2.35310
296.95,2.34542
298.55,2.33779
300.15,2.33023
301.75,2.32274
303.35,2.31536
304.95,2.30808
306.55,2.30092
308.15,2.29387
309.75,2.28695
311.35,2.28016
312.95,2.27350
314.55,2.26697
316.15,2.26058
317.75,2.25431
319.35,2.24817
320.95,2.24217
322.55,2.23629
324.16,2.23053
325.76,2.22490
327.36,2.21939
328.96,2.21400
330.56,2.20872
332.16,2.20355
333.76,2.19849
335.36,2.19354
336.96,2.18870
338.56,2.18395
340.16,2.17930
341.76,2.17475
343.36,2.17029
344.97,2.16592
346.57,2.16163
348.17,2.15743
349.77,2.15332
351.37,2.14928
352.97,2.14532
354.57,2.14144
356.17,2.13762
357.77,2.13388
359.38,2.13021
360.98,2.12661
362.58,2.12306
364.18,2.11958
365.78,2.11617
367.38,2.11281
368.98,2.10950
370.58,2.10626
372.19,2.10306
373.79,2.09992
375.39,2.09683
376.99,2.09379
378.59,2.09080
380.19,2.08785
381.79,2.08495
383.39,2.08209
385.00,2.07928
386.60,2.07651
388.20,2.07377
389.80,2.07108
391.40,2.06843
393.00,2.06581
394.60,2.06323
396.21,2.06068
397.81,2.05817
399.41,2.05569
401.01,2.05325
402.61,2.05083
404.21,2.04845
405.81,2.04609
407.42,2.04377
409.02,2.04147
410.62,2.03921
412.22,2.03697
413.82,2.03475
415.42,2.03257
417.02,2.03040
418.63,2.02827
420.23,2.02615
421.83,2.02406
423.43,2.02199
425.03,2.01995
426.63,2.01793
428.23,2.01593
429.84,2.01395
431.44,2.01199
433.04,2.01005
434.64,2.00813
436.24,2.00623
437.84,2.00434
439.44,2.00248
441.05,2.00064
442.65,1.99881
444.25,1.99700
445.85,1.99521
447.45,1.99344
449.05,1.99168
450.65,1.98994
452.25,1.98822
453.86,1.98651
455.46,1.98482
457.06,1.98314
458.66,1.98148
460.26,1.97984
461.86,1.97822
463.46,1.97661
465.06,1.97502
466.67,1.97344
468.27,1.97187
469.87,1.97031
471.47,1.96877
473.07,1.96723
474.67,1.96571
476.27,1.96420
477.87,1.96270
479.47,1.96121
481.07,1.95973
482.67,1.95825
484.28,1.95679
485.88,1.95534
487.48,1.95389
489.08,1.95245
490.68,1.95102
492.28,1.94960
493.88,1.94819
495.48,1.94678
497.08,1.94538
498.68,1.94399
500.28,1.94260
501.88,1.94123
503.48,1.93985
505.08,1.93849
506.68,1.93713
508.28,1.93577
509.89,1.93442
511.49,1.93308
513.09,1.93174
514.69,1.93041
516.29,1.92908
517.89,1.92776
519.49,1.92644
521.09,1.92513
522.69,1.92382
524.29,1.92252
525.89,1.92122
527.49,1.91992
529.09,1.91863
530.69,1.91734
532.29,1.91606
533.89,1.91478
535.49,1.91350
537.09,1.91223
538.68,1.91096
540.28,1.90969
541.88,1.90843
543.48,1.90717
545.08,1.90592
546.68,1.90466
548.28,1.90341
549.88,1.90216
551.48,1.90092
553.08,1.89968
554.68,1.89844
556.28,1.89720
557.88,1.89596
559.48,1.89473
561.07,1.89350
562.67,1.89227
564.27,1.89104
565.87,1.88982
567.47,1.88859
569.07,1.88737
570.67,1.88615
572.27,1.88493
573.86,1.88372
575.46,1.88250
577.06,1.88129
578.66,1.88008
580.26,1.87887
581.86,1.87766
583.45,1.87645
585.05,1.87524
586.65,1.87404
588.25,1.87283
589.85,1.87163
591.44,1.87043
593.04,1.86922
594.64,1.86802
596.24,1.86682
597.83,1.86562
599.43,1.86443
601.03,1.86323
602.63,1.86203
604.22,1.86083
605.82,1.85964
607.42,1.85844
609.02,1.85725
610.61,1.85605
612.21,1.85486
613.81,1.85366
615.40,1.85247
617.00,1.85128
618.60,1.85008
620.19,1.84889
621.79,1.84770
623.39,1.84650
624.98,1.84531
626.58,1.84412
628.18,1.84292
629.77,1.84173
631.37,1.84054
632.96,1.83934
634.56,1.83815
636.16,1.83696
637.75,1.83576
639.35,1.83457
640.94,1.83337
642.54,1.83218
644.13,1.83098
645.73,1.82979
647.32,1.82859
648.92,1.82739
650.51,1.82620
652.11,1.82500
653.70,1.82380
655.30,1.82260
656.89,1.82140
658.49,1.82020
660.08,1.81900
661.68,1.81780
663.27,1.81660
664.87,1.81539
666.46,1.81419
668.05,1.81299
669.65,1.81178
671.24,1.81057
672.84,1.80937
674.43,1.80816
676.02,1.80695
677.62,1.80574
679.21,1.80453
680.80,1.80332
682.40,1.80210
683.99,1.80089
685.58,1.79967
687.18,1.79846
